Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-16 12:44:35,1328318043454394372,False,"@JMehta65 Was he not supposed to leave politics in 2016?  Did he not say that he will leave politics if AAP don't win Punjab?

Yeh Sabse Bada Nautanki hai....",manojmadhavan03,"मुंबई, भारत",Twitter for Android,0,144,187,0
2020-11-16 11:35:51,1328300748203966464,False,@sakhi2370 Congress is losing Punjab to aap....,Maheshjoshi0123,,Twitter for Android,0,401,1090,0
2020-11-16 10:56:07,1328290749717172224,False,@MaheshJagga I wonder why is he in politics? He had said that if AAP doesn't make the government in Punjab he will leave politics. But then he is an aapiya and the first qualification to be that is to be able to put a chameleon to shame.,SsChugh,"Delhi, India",Twitter for Android,0,829,931,0
2020-11-16 10:49:03,1328288971466543104,False,"Do not even look at NEW DELHI MODEL BEING SHOWN TO THE AGRCULTURAL PEOPLE OF PUNJAB
New Delhi is a land of mostly business minded people
HAVE WE FORGOTTEN 1984
AAP is not for a kisaan",Devinde75554048,Melbourne,Twitter for iPhone,0,59,128,0
2020-11-16 10:34:04,1328285201013776384,False,"Can you please highlights people from AAP PUNJAB LINKED WITH DRUGS
IS HAMASM MEIN SAB .......
✅✅✅✅🕉🕉🕉🕉🕉☠️☠️☠️☠️☠️💪💪💪💪💪💪💪🌎🌎🌎🌎🐍❤️🏆☝️🇮🇳🇦🇺🇮🇳🇦🇺🇮🇳🇦🇺🇮🇳🇦🇺🇮🇳🧅🧅🧅🧅🧅🧅🧅",Devinde75554048,Melbourne,Twitter for iPhone,0,59,128,0
2020-11-16 10:26:08,1328283203547836423,False,"@BesuraTaansane Isn’t this the character who said he would leave politics if AAP didn’t win Punjab? Well, the didn’t!",chalada1921,United Kingdom,Twitter for iPad,1,215,708,0
2020-11-16 08:44:32,1328257634600853504,False,"This guy claimed, he will leave politics if AAP loses Punjab election.  How/Why is he still around.. ?? https://t.co/bDwJdOVuHD",BhatkeHuye,,Twitter for Android,0,292,375,0
2020-11-16 08:12:13,1328249502935916549,False,Says the person who was about leave politics if AAP could not form govt in Punjab... https://t.co/y4aLUruI9n,SCV_IND,India,Twitter for Android,1,472,956,0
2020-11-16 08:07:00,1328248188604583937,False,@AamAadmiParty will not fight in local body elections in Punjab. Bookmark my tweet.  #aap #ArvindKejriwal #PunjabPolitics,Punjab_Se_Mani,भगत सिंह नगर नवांशहर,Twitter Web App,0,10,277,0
2020-11-16 07:43:49,1328242356391317505,False,"Gentle Reminder to AAPiyaas with short term memory loss

And look at the audacity of Kejriwal - He will only debate with sonia or Rahul and AAP punjab team will debate with Captain !! https://t.co/H02FwlzOM4",Asli_Liberal,,Twitter Web App,0,365,400,0
