RT @SitaramYechury: With announcement of General Elections  the Model code of conduct comes into force. It will end the unfair use of govt…
RT @SiddharthAulia: ‘Enough is enough ’ says PM Modi on Pulwama  Uri terror attacks https://t.co/f7KwYoU9B0
RT @davidfrawleyved: With the 2019 Lok Sabha elections approaching a powerful new Modi wave is arising to carry him to a second term. Is th…
Opposition trying to remove me; I am trying to remove terrorism  poverty: PM Narendra Modi https://t.co/fXCHqRyDd8… https://t.co/oNKbvTBrDL
2019 elections is a  Do or Die situation for India. Modi’s win will be India’s and Indian’s BIG LOSS!
RT @muglikar_: Have you observed  Modi is inaugurating a lot of projects before Model Code of Conduct  especially the ones he had announced…
India Sets Date for General Elections  a Crucial Test for Modi - https://t.co/QBsb4zcJDy -   NEW DELHI — General el… https://t.co/D1XM025BKU
RT @davidfrawleyved: With the 2019 Lok Sabha elections approaching a powerful new Modi wave is arising to carry him to a second term. Is th…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @saagar_anand: Opposition trying to remove me; I am trying to remove terrorism  poverty: PM Narendra Modi https://t.co/fXCHqRyDd8 via Na…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @SitaramYechury: In these elections Indians will vote against the assault on their livelihood; against the rupture of social harmony &amp; a…
RT @OmarAbdullah: In light of the failure to conduct assembly elections on time in J&amp;K I’m retweeting my tweets from a few days ago. PM Mod…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @SitaramYechury: With announcement of General Elections  the Model code of conduct comes into force. It will end the unfair use of govt…
@sardesairajdeep This is to ensure free and fair elections.Dont try to find fault with EC and all statutory bodies … https://t.co/KoGXzU1RMh
RT @kapsology: Stop watching news till elections are over.  Stop forwarding any communal message on whatsapp till elections are over.  Join…
RT @rajeev_mp: The response to #Pakistan #Terror is NOT abt Elections!   Its abt a #NewIndia undr leadrship of @narendramodi - determined n…
RT @MahapatPravat: Must read: India elections 2019: Last word on Congress-Aam Admi Party tie-up yet to be said. Congress and Kejriwal reali…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @mohit_sharma__: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as…
RT @davidfrawleyved: With the 2019 Lok Sabha elections approaching a powerful new Modi wave is arising to carry him to a second term. Is th…
@narendramodi Modi Wave looks very Imminent!!  Elections in Seven Phases in India  Counting on May 23!  Simultaneou… https://t.co/70rO5mPhMP
RT @sukanyaiyer2: @narendramodi Modi Wave looks very Imminent!!  Elections in Seven Phases in India  Counting on May 23!  Simultaneous Poll…
RT @JMehta65: Bhaiya  at the time of 2014 LS elxns  you were CEO of Indian Express..You were printing pages and pages of Bharat Nirman advt…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @muglikar_: Have you observed  Modi is inaugurating a lot of projects before Model Code of Conduct  especially the ones he had announced…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @OpIndia_com: Elections in West Bengal tend to be violent and one-sided  but here is why Modi magic might work in Mamata’s bastion  http…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @ashokepandit: It is the festival of democracy and within 2 months... it will be the Diwali of democracy when the Pradhan Sevak @narendr…
@_AnsumanRath @debabrata2008 Elections are many to one messaging - content  issues  competition  communication medi… https://t.co/hNvnXLU4pY
RT @AmbedkarCaravan: Putting elections in UP in 7 phases is a clear indication that BJP is scared so to give its candidates more time and p…
RT @SitaramYechury: With announcement of General Elections  the Model code of conduct comes into force. It will end the unfair use of govt…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @Drpratiksha1: These are the kinds who give the credit of their birth to doctor instead of their Parents. 😀 https://t.co/pEO0syBWUc
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
The ruling party’s campaign for 2019 has three broad messages – the leadership of Modi versus “chaos” in the... https://t.co/fAECyzwEgF
RT @davidfrawleyved: With the 2019 Lok Sabha elections approaching a powerful new Modi wave is arising to carry him to a second term. Is th…
RT @iScrew: Quite simply BJP is using these inauguration of projects to publicise brand Modi at tax payers’s expense before elections. Othe…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @ashokepandit: It is the festival of democracy and within 2 months... it will be the Diwali of democracy when the Pradhan Sevak @narendr…
RT @ashokepandit: It is the festival of democracy and within 2 months... it will be the Diwali of democracy when the Pradhan Sevak @narendr…
Will law of diminishing returns apply to the BJP in UP? https://t.co/7IDWrGdwG4
RT @snsachinnandu: DMDK is officially now part of NDA. ADMK-BJP-PMK-DMDK-PT seems to be the rightful match to the DMK-INC-VCK-MDMK-MMK-Oth…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
RT @squintneon: Elections are a  huge waste of money and time for a poor  country like  India .  Can we just already declare Modi ji as the…
