Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-20 02:16:34,1329609552564690946,False,"@NupurSharmaBJP 
Give full statehood to Delhi and you will see the change. Do not control opposition states using LG and Governors.
Buying MLAs is only thing BJP has done. https://t.co/2fs5GCW6BT",sureshtv,"Bengaluru, India",Twitter for Android,0,353,1001,0
2020-11-20 01:55:02,1329604131082829825,False,"@bandisanjay_bjp garu,

Instead of worrying about other citizens challans,You need to start obeying rules &amp; pay your traffic fines first or ask your Delhi friends to pay for you. 

#BanBJP
#VoteForCar 
#HyderabadWithTRS 🚗

@KTRTRS @RaoKavitha @trspartyonline https://t.co/EWtwKhScp2",SwamyraoTRS,"Hyderabad, India",Twitter for Android,1,254,240,1
2020-11-20 01:47:01,1329602114658570240,False,"Arrest of @KSaifi is tyranny act
For those feeling worried about the govt's actions, remember Audre Lorde's words - Your silence will not protect you. Speak now, and speak loud, against the injustice by BjP govt &amp; Delhi Police as it attacking on Activists. #KhalidSaifiKoRihaKaro https://t.co/zPdWt8H6I0",IzharulhaqShai3,"कैज, भारत",Twitter for Android,1,424,308,1
2020-11-20 01:45:20,1329601689096163329,False,"@kartikeya_bh @JhaSanjay Shiv sena formed govt with opposition

Delhi - Their vote share increased, improved their seats, bjp won all 7 lok sabha

Telangana - Earlier BJP had no vote banks and seats in south india, but now they are even winning in south india",yuvrajpatel24,"रायगढ़, भारत",Twitter Web App,0,123,1903,0
2020-11-20 01:43:57,1329601340620750850,True,"What migrant birds from Delhi don't know... North Bengal is a traditional stronghold of the Left and Congress. BJP won 7/8 seats here because of the complete vote transfer from Alliance to Saffron camp. 

https://t.co/OBtuzSDtpF",Aagan86,Kolkata-Jalpaiguri,Twitter for Android,10,14188,535,3
2020-11-20 01:36:57,1329599580774625282,False,"@schowdhuri1969 @amar_sidhu2017 @ParaRjs Modi has made Muslims of India feel good about treatment they receive and the world media didn't see Delhi riots where @DelhiPolice were rioting along with RSS BJP bajrang dal VHP

India has won Muslims heart since Modi came to power.",Harkanwal911,"Berlin, Germany",Twitter Web App,1,212,546,0
2020-11-20 01:26:38,1329596985846894592,False,@PandaJay @drharshvardhan @alka_gurjar @BJP4India @adeshguptabjp @siddharthanbjp @RamvirBidhuri @BJP4Delhi Dear baijayant bhai...I have been an active bjp worker since college days at salipur  college....presently staying in  dwarka delhi....I m an asst prof here...want to be part of delhi bjp team....pls guide me....jai jagannath....,PradipSamal9,,Twitter for Android,0,0,13,0
2020-11-20 01:21:54,1329595791715930112,False,@IRCTCofficial @PiyushGoyalOffc sir please confirm if food and water is served in 02004 trqin lucknow new delhi train,sunilyadav_bjp,"Ghaziabad, India",Twitter for Android,0,93,240,0
2020-11-20 01:16:48,1329594510486118401,False,@Altroz654 @OmkarWalunj15 @GaikwadAnkur @ANI Bhau.... Tell me one thing if bjp is so good then y delhi corporation are straggling for development despite bjp in power for 30 yrs...,Hambhirao,,Twitter Web App,0,321,636,0
2020-11-20 01:12:59,1329593550946779136,False,"@VijayGoelBJP Sir U R only one is in BJP who is taking headon this #ThullaCM  otherwise @BJP4Delhi is carried away by his propaganda☝️ 
Delhi is suffering under this Dramebaaj! 
He is killing innocent peoples😤

Yet he is playing Flute like Nero and wasting Billons of Taxpayer money on ads👎 https://t.co/h9pQRMlFNq",Fault_Analyst,"Chicago, IL",Twitter for iPhone,0,161,329,0
