Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-20 23:25:26,1329928872633257986,False,"@Mooch1978 While the triggers is cool, I’ll use it for SP if I hose to play. It’ll get in the way for MP.",WindyCityGaming,"Chicago, IL",Twitter for iPhone,2,107,524,0
2020-11-20 22:40:16,1329917503364091908,False,do you get some irate at something it throws your whole plans out of the window?? ive been spending too much time in MP games.. somethink irated me today unrelated to my gaming.. and its pushed me over into SP gaming today.,Zario_Mario,,Twitter Web App,0,205,865,0
2020-11-20 22:39:31,1329917315438219264,False,"@DarthChillash ... sp is excellent. MP is the best in 20 years, hands down.",gi4ouR,"Zagreb, Republic of Croatia",Twitter for Android,2,167,866,0
2020-11-20 22:01:19,1329907704849068032,False,"@Polygon I like how patch notes listed all these crashes as ""rare"", when I had to stop playing after 2 days because this game kept repeatedly crashing so bad it would cause my brand new series x to shut off, both in SP and MP.  Never again, treyarch.",TheDevilYouKnow,"Sacramento, CA",Twitter for Android,1,257,1483,0
2020-11-20 21:39:03,1329902099526799363,False,"Getting full stats would take about 20h if you only focus on that - MP rewards would include stats for SP, clothing items, boards and cheat characters.

HIRE ME - I'M AVAILABLE",DreamlandSoul,"Asturias, Spain",Twitter Web App,0,60,94,0
2020-11-20 21:39:03,1329902098176204801,False,You can create a character or play as other characters from the franchise. Highly customizable clothing system like SSX3 but nothing is locked behind paywalls. Stats are mostly gone  in MP but are present in SP where each run gives you $ you can spend on stats.,DreamlandSoul,"Asturias, Spain",Twitter Web App,0,60,94,0
2020-11-20 20:41:54,1329887715731533824,False,@AsimTanvir “Purchasing” 3 seperate campaign files from the store nearly made my head explode 😂 loving both SP and MP so far.,rpike1987,Melbourne City,Twitter for iPhone,0,17,170,0
2020-11-20 20:18:09,1329881741016903683,False,@Treyarch Just so you know. The game is constantly crashing on Series X after the update that was rolled out today. I’ve had 3 crashes in less than an hour. MP and SP.,Mortifer4Gamers,"Athens,Greece",Twitter Web App,1,52,160,0
2020-11-20 19:52:23,1329875256794869762,False,"@TheBusDrivers2 @Verdict4489 There we go, not happy with it, just like me and Verdict. Start with that, cause I thought you were saying MP &gt; SP 100% 😂",JuanyeTuda,,Twitter for iPhone,1,404,272,0
2020-11-20 18:40:52,1329857258033999878,False,"The SBI Feed: Ducati's Panigale V4 SP + Goodbye to the R6, Archived: Yamaha's 2018 R World, Quin Design's Quest Helmet, Featured Rider Yamaha Erica - https://t.co/AO8NgbxELP https://t.co/ds8FUBKHQi",SportBikesInc,Everywhere...,Mailchimp,1,3909,652,0
