Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-21 00:30:53,1329945342943449089,False,"If congressmen wanted to leave
 West Bengal in the
 The secular party turned up government of TMC
 So the congress and the leftists
 Elections should not be fought in Bengal...
 Because by fighting elections,
 There will be scattering of anti BJP votes
 And that of mamta didi",BakhtiyarAshra4,Lucknow4  uttar pradesh ,Twitter for Android,1,783,518,0
2020-11-20 20:27:39,1329884132176920576,False,"@JhaSanjay Let's begin with the big states - 2016 Bengal - TMC , Tamil Nadu- AIDMK, Kerala- LDF , Assam -BJP, 2017-  Punjab - Congress, Gujarat BJP  - 2018- Karnataka - JDS/Congress ,  Rajasthan, MP ,Chattisgarh - Congress, Telegana- KCR, 
,",VivianPeres7,,Twitter for Android,0,43,428,0
2020-11-20 18:55:02,1329860825151115264,False,"@TheQuint @AdityaMenon22 #AIMIM is here to cause trouble give RSS muslim seats in West bengal like in Bihar.
In Bihar owaisirss run on 20 congress seats lost 15 seats now control by RSS
Owaisi’s hate all muslims. Owaisi love RSS.",msft400,,Twitter Web App,0,206,4956,0
2020-11-20 18:50:44,1329859739996483584,False,Why I want freedom from TMC https://t.co/JAwoqdlEle via @dailyo_,suchithkc,India,Twitter Web App,0,622,285,0
2020-11-20 18:49:45,1329859494835154944,False,"The call of #26NovGeneralStrike is given against Modi Govt's war against Workers-Farmers-Commoners.But in West Bengal,Trinamool Congress's TU wing INTTUC starts propaganda against the Strike!At Sarisha,TMC goons attacked a Public Meeting in support of the Strike.@Dipankar_cpiml https://t.co/G2JOVD0qGb",SUNDARmyth,KOLKATA,Twitter Web App,1,12775,1597,2
2020-11-20 18:38:30,1329856662824386560,False,"Minutes of today’s press conference by Prof. Bratya Basu (Minister-in-Charge, Department of Science &amp; Technology &amp; Biotechnology, Government of West Bengal and Spokesperson of All India Trinamool Congress) on behalf of All India Trinamool Congress at Trinamool Bhavan:",abhijitdas20ad, Kolkata,Twitter for Android,3,124,550,1
2020-11-20 18:24:58,1329853256542027777,False,How Bengal 2021 will be the ultimate political battle of Mamata versus Modi https://t.co/3PV9Y6eZ6F via @dailyo_,suchithkc,India,Twitter Web App,0,622,285,0
2020-11-20 18:02:39,1329847640381562881,False,"It's not that only BJPs workers get killed in Bengal. Workers of Congress, Communists also get killed by TMC goons. But it's the only BJP which raise voice for its Karyakartas. Others stay mum in front of real Fascism.",accountantvarun,"Red Zone, Maharashtra",Twitter for Android,240,4214,2876,43
2020-11-20 17:02:09,1329832416018657281,False,"Public of west bengal could never forget the worse ruling of congress in 1977,of cpim in 2006-8 &amp; of tmc in 2017 on words Now when a new power is trying to emerge with the support of public the above bad powers are trying to disturb the emerging good power.This is not a good sign",BhanuChaudhuri,"Kolkata, India",Twitter Web App,0,2,4,0
2020-11-20 16:47:25,1329828707192631299,False,@lordlucifer1999 @realRajat007 @upword_ @narendramodi The same party whose 125 political workers are killed in Bengal and just imagine Congress in power and this happened in BJP ruled states. Don't be a andhbhakt he is no god.,kodeshady,india,Twitter Web App,0,19,150,0
2020-11-20 16:47:08,1329828635356794880,False,"Women form 48 per cent of the electorate in West Bengal, making them one of the most bankable vote banks.

The ruling Trinamool Congress had fielded 41 per cent women candidates in 2019’s Lok Sabha election and 45 women candidates in the 2016 assembly election.",Ash_Rokzz23,London,Twitter for Android,9,4272,1074,2
2020-11-20 16:42:59,1329827593667809280,False,"Disagree. Although I am out of Bengal for last 10 years, I still don't think BJP will it pull it off, if things stand as of today. But probably give a tough fight..also will depend if CPM and Congress allies.. https://t.co/G7PMmeNTKm",Agitated_One,Kuala Lumpur,Twitter for Android,0,563,1440,0
2020-11-20 16:12:09,1329819832968089601,False,@India_Progress BJP will win bengal...Assam will get tighter as time goes by and Congress UDF alliance takes place,snigdhadev92,"Mumbai, India",Twitter for Android,0,418,3068,0
2020-11-20 15:58:16,1329816337527447553,False,"@bhunarayan @Rajnish35432830 @ppbajpai aapko sansad me bethkar ankh marne vale ,ya neend lene vale leader mubarak ho, congress mins one family, 1.5 years se apna permanent cheif tak nahi banaya, hall kya he,maharastra,up,bohar,bengal,me foutrh no party he, delhi ellection me 7% vote mile he, ab family party end he",AnilSar82975493,,Twitter for Android,0,22,41,0
2020-11-20 15:43:21,1329812585378500608,False,To day SHRINIVASAN JAIN WAS THROUGHLY SLAPPED BY GOVERNOR OF BENGAL MR. DHANKAD AND THE NDTVs HIS ANTI GOVT. AGENDA AND BIASE WAS EXPOSED. THIS LACKY OF CONGRESS OR PRESSTITUDES ARE REALLY EXPOSED.,KharariShyam,"Pune, India",Twitter for Android,0,62,123,0
2020-11-20 15:25:28,1329808083954982921,False,@rohini_sgh Why doesn't Mr Sibal volunteer to lead the Congress assembly  election  campaign in Bengal &amp; Assam in 2021? @KapilSibal @sardesairajdeep,VivianPeres7,,Twitter for Android,0,43,428,0
2020-11-20 15:20:00,1329806707581743111,True,"""A party heavyweight, while tensions simmered between #SuvenduAdhikari and #Mamata's nephew #AbhishekBanerjee since 2015, #Abhishek's increasing clout in recent times has been the final nail in the coffin,"" writes @Ishadrita.
https://t.co/NMwbmz8rCr",TheQuint,,Twitter Web App,7,598273,309,1
2020-11-20 15:02:13,1329802232280227841,False,"This happened in #panaji (Goa) today .!!! 

As Doctors had earlier advised Sonia Gandhi to spend time in a less polluted place

Camping started for Bengal election by this 😂😂😂
#congress https://t.co/XtAKqs446R",ajithstjit4,bangalore,Twitter for iPhone,0,591,1370,0
2020-11-20 14:57:38,1329801078158704640,False,"https://t.co/bGEmNG0DCR via @dailyo_ 

@mlamihirgoswami : I joined the TMC in 1998 when Mamata Banerjee formed this new party. I had faith in her; in her leadership. So why do I want freedom from a party that I have been with for more than two decades?

#WestBengal",indiaonthe_move,,Twitter Web App,0,1084,189,0
